lsoa_code,lsoa_name,lsoa21nmw,bng_e,bng_n,lat,long,global_id,local_authority,area_km2,betting_shop_count,imd_score,imd_rank,imd_decile,income_score,income_rank,income_decile,population,shoplifting_rate_1000,theft_from_person_rate_1000,betting_shops_1000,betting_shop_density_km2,population_density,log_population,theft_count,shoplifting_count,theft_from_person_count,bicycle_theft_count,other_theft_count,theft_rate_1000
E01002559,Hounslow 023C,NA,508104,173153,51.447059631347656,-0.4457699954509735,{CA809AC9-58DB-4C24-ADA2-D4B3AF971A42},Hounslow,2.377851514741052,0,29.158,8702,3,0.363,6682,2,2593,2.3139220979560355,1.9282684149633629,0,0,1090.4802019491858,7.860570785538664,28,6,5,2,15,10.798303123794833
E01002560,Hounslow 023D,NA,509346,173584,51.45069122314453,-0.4277699887752533,{71FA8B62-52AA-4FB7-A6FA-BF0A338A3E5C},Hounslow,0.3333598149011014,0,27.275,9717,3,0.336,7836,3,2185,0,0.4576659038901602,0,0,6554.479281338181,7.68937110752969,12,0,1,0,11,5.491990846681922
E01002561,Hounslow 023E,NA,509133,173113,51.44649887084961,-0.430979996919632,{516A6626-FDDE-4A9A-9B8C-9036A5416257},Hounslow,0.24424615660216695,0,33.725,6660,2,0.373,6273,2,1738,0,0.5753739930955121,0,0,7115.772154527243,7.460490305825338,3,0,1,0,2,1.726121979286536
E01002562,Hounslow 030D,NA,518737,178888,51.4964714050293,-0.29089999198913574,{644AB829-736E-4D82-AC6A-A6B96F1CB720},Hounslow,0.9531063726132508,0,33.104,6896,3,0.336,7809,3,1454,0.687757909215956,18.56946354883081,0,0,1525.5380110547223,7.282073658093465,58,1,27,3,27,39.88995873452544
E01002563,Hounslow 006A,NA,516616,178439,51.492881774902344,-0.32159000635147095,{B652C1B6-EA9E-4E1D-ACCC-8DAF3C891E69},Hounslow,0.5039529635696728,0,15.494,18778,6,0.187,16655,5,2021,1.9792182088075212,10.390895596239483,0,0,4010.294900707716,7.611347717403621,40,4,21,2,13,19.792182088075208
E01002564,Hounslow 031E,NA,517826,178556,51.49367904663086,-0.3041299879550934,{78539F2C-32BE-4A5D-B6AD-68F67B1AB399},Hounslow,0.23994810344985823,0,30.046,8254,3,0.342,7539,3,1828,3.8293216630196936,1.6411378555798686,0,0,7618.3140175642,7.510977752014095,66,7,3,5,51,36.10503282275712
E01002565,Hounslow 006B,NA,517484,178150,51.4901008605957,-0.3091900050640106,{3AC83947-2294-48F0-94B5-E1E2BD5FA5E6},Hounslow,0.45136073106814434,1,22.05,13103,4,0.327,8237,3,2480,11.29032258064516,12.5,0.4032258064516129,2.215522820590754,5494.49659506507,7.8160138391590275,84,28,31,4,21,33.87096774193549
E01002567,Hounslow 006C,NA,517849,177844,51.487281799316406,-0.30404001474380493,{38237D80-D87E-4BE4-9D24-475B617696ED},Hounslow,0.21879146165475047,0,20.311,14462,5,0.237,13091,4,1786,10.078387458006718,1.1198208286674132,0,0,8163.024217180286,7.487733761436444,46,18,2,4,22,25.7558790593505
E01002569,Hounslow 001A,NA,521337,178198,51.48971939086914,-0.25369998812675476,{008BDF86-B8E0-4ECD-A237-0DD1BA3B599F},Hounslow,0.20619098454320525,0,8.235,27173,9,0.097,26459,8,2126,0.4703668861712136,1.4111006585136407,0,0,10310.829082609662,7.661997558901893,17,1,3,4,9,7.9962370649106305
E01002570,Hounslow 001B,NA,521387,178555,51.492919921875,-0.25286000967025757,{9AF359C6-ED7E-46B0-8D40-414B71D02673},Hounslow,0.14494619022389688,0,16.188,18050,6,0.147,20428,7,1498,24.03204272363151,4.672897196261682,0,0,10334.869772610477,7.311886164077165,73,36,7,8,22,48.73164218958612
E01002571,Hounslow 007A,NA,521526,177618,51.48447036743164,-0.2511799931526184,{EACDC8D4-6336-4F3E-8AA7-93D20658334E},Hounslow,0.20205754351551808,0,4.833,31077,10,0.036,33061,10,1315,0,1.520912547528517,0,0,6508.047049968256,7.181591944611865,7,0,2,1,4,5.32319391634981
E01002572,Hounslow 007B,NA,520923,176632,51.475730895996094,-0.26019999384880066,{2627D2D8-890D-483C-977D-CC6892E0A286},Hounslow,0.9080516900968748,0,30.664,7963,3,0.348,7298,3,1549,0,5.1646223369916084,0,0,1705.8500269238486,7.3453648404168685,46,0,8,18,20,29.696578437701746
E01002573,Hounslow 001C,NA,521405,179115,51.49795150756836,-0.25240999460220337,{11073E34-133A-471E-B2D7-4012726E6DF8},Hounslow,0.18355616015979495,0,11.208,23538,7,0.072,29801,9,1518,0,3.2938076416337285,0,0,8269.948546965157,7.325148957955575,41,0,5,18,18,27.009222661396574
E01002574,Hounslow 001D,NA,521760,178885,51.49580001831055,-0.24738000333309176,{8D6F2604-137A-43E2-9485-342E01BFFA0E},Hounslow,0.16263599539284804,0,11.053,23721,8,0.077,29143,9,1697,0,6.48202710665881,0,0,10434.344475224492,7.436617265234227,34,0,11,6,17,20.035356511490868
E01002575,Hounslow 001E,NA,521725,178377,51.491249084472656,-0.2480500042438507,{3939ADD3-9B2E-4692-8025-3122534326F0},Hounslow,0.22693811429734173,0,10.496,24387,8,0.073,29683,9,1614,0,1.2391573729863692,0,0,7112.071081569333,7.3864708488298945,14,0,2,7,5,8.674101610904586
E01002576,Hounslow 008A,NA,520124,177498,51.48368835449219,-0.27140000462532043,{14E0C07C-2FCB-48B9-ABAB-1C14B0D712A9},Hounslow,0.18627437426336296,0,21.301,13670,5,0.254,12036,4,1587,0,0.630119722747322,0,0,8519.690409783523,7.369600720526409,8,0,1,1,6,5.040957781978576
E01002577,Hounslow 007C,NA,520912,177688,51.4852294921875,-0.25999000668525696,{31BD3F30-8CE9-40B2-852E-DF8DEE8099B6},Hounslow,0.35540230778901905,0,13.088,21348,7,0.1,25982,8,1598,0.6257822277847309,0.6257822277847309,0,0,4496.312952893475,7.37650812632622,15,1,1,1,12,9.386733416770964
E01002578,Hounslow 007D,NA,520639,177192,51.480831146240234,-0.26409000158309937,{7C7FF6E2-A0C7-4163-9E58-72ABBCC4B2C3},Hounslow,0.5050907314305939,0,12.984,21470,7,0.111,24491,8,1513,71.3813615333774,1.982815598149372,0,0,2995.5014136067275,7.321849713788356,127,108,3,4,12,83.93919365499009
E01002579,Hounslow 008B,NA,520183,176898,51.47827911376953,-0.2707599997520447,{BB15AFD3-8ADA-4FEB-8E2D-1BA93DAC1611},Hounslow,0.4045407864728079,0,12.211,22356,7,0.133,21944,7,1728,0,2.893518518518518,0,0,4271.509963349892,7.454719949364001,24,0,5,4,15,13.888888888888888
E01002580,Hounslow 008C,NA,519239,178106,51.48934173583984,-0.28393998742103577,{C8CBC2DE-26B0-4D81-8F37-5C2543F1FAC0},Hounslow,0.1181556296750405,0,21.83,13277,4,0.205,15314,5,1477,0,5.416384563303994,0,0,12500.462348363291,7.29776828253138,46,0,8,5,33,31.14421123899797
E01002581,Hounslow 008D,NA,519499,177922,51.48762893676758,-0.28025999665260315,{DC255ADB-00F7-4176-99E0-6C0340D84800},Hounslow,0.18242791838961303,0,14.627,19735,6,0.168,18267,6,1878,0,1.064962726304579,0,0,10294.476945075576,7.537962659768208,21,0,2,6,13,11.182108626198083
E01002582,Hounslow 008E,NA,519783,177765,51.48616027832031,-0.2762199938297272,{389CF36A-9467-45BE-BEDB-04200082A495},Hounslow,0.17085596826630925,0,10.736,24108,8,0.119,23529,7,1657,0,0,0,0,9698.22720747614,7.412764017426563,11,0,0,5,6,6.63850331925166
E01002583,Hounslow 013A,NA,510533,177029,51.48143005371094,-0.4096199870109558,{79B7AF49-49CA-4CC0-BE21-C8DE749C8257},Hounslow,0.4040413991210144,0,28.666,8946,3,0.294,9870,3,1816,0,1.1013215859030838,0,0,4494.588930616216,7.504391559161238,5,0,2,0,3,2.7533039647577096
E01002584,Hounslow 013B,NA,510267,176820,51.47959899902344,-0.4135099947452545,{5C9216E4-5E36-4484-9A1D-AF035D7F7C57},Hounslow,0.3281014675411703,2,29.226,8668,3,0.338,7725,3,2209,10.41195110909914,2.716161158895428,0.9053870529651424,6.095675264692436,6732.673329852795,7.700295203420117,48,23,6,2,17,21.729289271163424
E01002585,Hounslow 013C,NA,510934,176339,51.47515106201172,-0.4040600061416626,{DB69E406-EE4A-42E1-BEC6-431F05A2F26A},Hounslow,0.2076396955762913,1,31.79,7459,3,0.34,7654,3,1864,0.5364806866952789,0.5364806866952789,0.5364806866952789,4.816034801171139,8977.088869383004,7.530479995245536,17,1,1,2,13,9.120171673819742
E01002586,Hounslow 013D,NA,510512,176201,51.47399139404297,-0.410180002450943,{9B42B881-97E8-4404-9688-709D51B54921},Hounslow,0.42843146196390947,0,23.367,12209,4,0.262,11599,4,1940,0,1.0309278350515465,0,0,4528.1455080519345,7.570443252057374,19,0,2,6,11,9.793814432989691
E01002587,Hounslow 016A,NA,511395,176209,51.4738883972168,-0.39746999740600586,{91638FA6-F338-4458-90CE-6D9703216378},Hounslow,0.2250149810052279,0,30.775,7916,3,0.318,8651,3,2521,0,1.9833399444664817,0,0,11203.698477042415,7.83241092718792,17,0,5,2,10,6.743355811186037
E01002588,Hounslow 016B,NA,511340,175929,51.471378326416016,-0.3983500003814697,{42D63ECF-0202-4661-9622-092C41F60C75},Hounslow,0.14200871207169025,0,46.093,3146,1,0.542,1723,1,2032,0,0.984251968503937,0,0,14308.9812614749,7.616775808698373,14,0,2,2,10,6.889763779527559
E01002589,Hounslow 013E,NA,511095,175488,51.46746826171875,-0.4020099937915802,{A724D009-7E2E-48C5-9FA8-AB757E45E325},Hounslow,0.987391943095577,0,31.456,7605,3,0.404,5170,2,2585,0,1.5473887814313343,0,0,2618.007993761581,7.85748078694253,21,0,4,3,14,8.123791102514508
E01002590,Hounslow 022C,NA,509987,173684,51.45146942138672,-0.4185200035572052,{91D61328-88C0-47CF-BCDC-6796B6D8A877},Hounslow,0.3527367321567605,0,28.34,9136,3,0.397,5428,2,3127,0.6395906619763352,0.6395906619763352,0,0,8864.96844510745,8.047829357457841,12,2,2,0,8,3.8375439718580107
E01002591,Hounslow 024A,NA,511509,173895,51.45307159423828,-0.3965499997138977,{21D9610C-3BC0-4172-BB58-64D83317ED04},Hounslow,0.3255381042617308,0,26.649,10084,3,0.343,7521,3,2003,0,0,0,0,6152.889550495138,7.602401335665818,4,0,0,0,4,1.99700449326011
E01002592,Hounslow 022D,NA,510359,174808,51.46149826049805,-0.41280999779701233,{3ECF6B3E-FB66-4120-8862-8E6B2ADAC689},Hounslow,1.7235992646941587,0,29.685,8423,3,0.332,8008,3,2261,12.38390092879257,2.6536930561698364,0,0,1311.7898378781215,7.72356247227797,129,28,6,1,94,57.05440070765148
E01002593,Hounslow 024B,NA,510717,173612,51.450679779052734,-0.40803998708724976,{7AD8169E-C147-407A-AB8C-B1AA9B19D217},Hounslow,0.4445390240082592,1,27.108,9823,3,0.289,10121,3,3533,3.113501273705067,0.8491367110104727,0.2830455703368242,2.2495212928289976,7947.558727564849,8.169902647359145,37,11,3,5,18,10.472686102462497
E01002594,Hounslow 024C,NA,511075,174037,51.45442962646485,-0.4027499854564667,{5B978969-1496-4350-8A79-390B512476B2},Hounslow,0.26754702961265503,1,23.833,11891,4,0.274,10925,4,2512,1.5923566878980893,2.3885350318471334,0.3980891719745223,3.7376606327783346,9389.003509539176,7.828834527588089,26,4,6,0,16,10.350318471337578
E01002595,Hounslow 022E,NA,510069,174079,51.45500183105469,-0.41721001267433167,{07C41F07-4D96-4D12-8B53-28415BDF7883},Hounslow,0.27070327499477426,0,31.581,7551,3,0.323,8420,3,2363,0.4231908590774439,3.3855268726195513,0,0,8729.11493237611,7.767687277186908,23,1,8,2,12,9.73338975878121
E01002596,Hounslow 027A,NA,509360,172739,51.44308853149414,-0.4278300106525421,{F11B6C54-E665-4C01-A8BE-7FBB674D7F3D},Hounslow,0.461329822538865,0,26.605,10126,3,0.289,10127,4,2448,0,0,0,0,5306.398763747312,7.803026643632217,8,0,0,0,8,3.2679738562091503
E01002598,Hounslow 025B,NA,510069,172485,51.440670013427734,-0.41771000623703,{BE07322C-3A9D-485C-8FDA-E0E504292BB3},Hounslow,0.22448854753748024,0,28.157,9227,3,0.29,10098,3,2161,68.02406293382693,2.3137436372049978,0,0,9626.326258978548,7.678326356506886,210,147,5,5,53,97.1772327626099
E01002599,Hounslow 025C,NA,510003,172954,51.44490051269531,-0.41850998997688293,{4EA8050A-E63A-45FD-A98F-502D44C46BBD},Hounslow,0.1825323531505,0,27.566,9559,3,0.356,6975,3,1633,0,0,0,0,8946.359216952476,7.398174092970465,2,0,0,1,1,1.224739742804654
E01002600,Hounslow 025D,NA,509806,172711,51.4427604675293,-0.42142000794410706,{A780DC58-E60D-43AE-B6B4-0BC4E5364B96},Hounslow,0.15891528107449873,0,25.289,10934,4,0.339,7700,3,1678,0,0.5959475566150179,0,0,10559.08524752482,7.425357887027151,12,0,1,0,11,7.151370679380214
E01002601,Hounslow 027B,NA,508871,171878,51.43545150756836,-0.43511998653411865,{3263D195-34F5-402F-BAF0-EE85E031E423},Hounslow,1.5659915872197616,0,23.786,11916,4,0.293,9940,3,1964,1.5274949083503055,1.0183299389002036,0,0,1254.1574399431204,7.582738488914411,25,3,2,3,17,12.729124236252547
E01002602,Hounslow 027C,NA,509731,171657,51.43330001831055,-0.4228299856185913,{5684B131-2B8C-45DB-8922-09E6C468FED5},Hounslow,0.20957928667793943,0,17.695,16648,5,0.206,15268,5,1597,0,0,0,0,7620.027843944857,7.3758821482150125,4,0,0,0,4,2.504696305572949
E01002603,Hounslow 025E,NA,509863,173383,51.44879150390625,-0.4203900098800659,{136D65FD-B944-4D72-881A-B1170808BC51},Hounslow,0.22273108762002575,0,25.226,10968,4,0.308,9113,3,1902,0,1.0515247108307044,0,0,8539.445572343137,7.550661243105336,8,0,2,1,5,4.206098843322818
E01002604,Hounslow 026A,NA,513185,172581,51.440921783447266,-0.3728600144386291,{7C658C56-A242-4976-A882-18E91EA7070C},Hounslow,0.30033101264852563,0,45.114,3328,1,0.568,1326,1,1591,0.6285355122564426,0.6285355122564426,0,0,5297.488214651783,7.372118028337787,8,1,1,1,5,5.02828409805154
E01002605,Hounslow 026B,NA,512687,172179,51.437408447265625,-0.3801499903202057,{11BD021C-C172-4B8B-BC39-B4BEC90E0760},Hounslow,0.32819389898376283,0,37.111,5424,2,0.417,4767,2,2420,2.892561983471074,0.4132231404958678,0,0,7373.689783671841,7.791522819150732,18,7,1,0,10,7.43801652892562
E01002606,Hounslow 026C,NA,512156,172059,51.43643951416016,-0.38782998919487,{27119AA9-3038-422A-9DF8-E522A6940112},Hounslow,0.207975633052904,0,36.036,5780,2,0.428,4433,2,1700,0,1.176470588235294,0,0,8174.034501280065,7.438383530044307,11,0,2,1,8,6.470588235294118
E01002607,Hounslow 026D,NA,512337,172729,51.442420959472656,-0.3850100040435791,{A120D2D0-7BEE-49B4-8CDF-4BDF5B3778FE},Hounslow,0.3438358218227606,3,25.728,10645,4,0.276,10784,4,2538,3.940110323089046,0.7880220646178093,1.182033096926714,8.725094389805697,7381.429853775619,7.839131648274333,31,10,2,3,16,12.214342001576044
E01002608,Hounslow 028A,NA,511902,171671,51.43299865722656,-0.39160001277923584,{7216D980-9E39-49D3-9161-A968153F1356},Hounslow,0.34451394218097925,1,36.531,5617,2,0.41,4996,2,2021,26.224641266699656,1.4844136566056407,0.4948045522018803,2.9026401476509256,5866.23573840252,7.611347717403621,71,53,3,3,12,35.1311232063335
E01002609,Hounslow 028B,NA,512263,171629,51.43254852294922,-0.3864299952983856,{B1FE9817-DDD6-4FAB-9FEC-7C7044B64FDB},Hounslow,0.21244810591340607,0,18.12,16267,5,0.215,14621,5,1738,0,1.726121979286536,0,0,8180.821347065384,7.460490305825338,7,0,3,0,4,4.027617951668585
E01002610,Hounslow 028C,NA,511403,170982,51.426910400390625,-0.3989900052547455,{98D143D7-BEAF-4FB2-A42D-FCFCC2261367},Hounslow,1.5138887668011365,0,31.703,7501,3,0.38,6041,2,1832,0,1.0917030567685588,0,0,1210.128537957935,7.513163545234075,11,0,2,0,9,6.004366812227074
E01002611,Hounslow 024D,NA,511668,173353,51.44815826416016,-0.3944399952888489,{D6C029CE-5A21-408A-ABC0-76780A864E2E},Hounslow,0.8611604905276661,0,23.761,11934,4,0.252,12174,4,2104,1.9011406844106464,0.4752851711026616,0,0,2443.2147353982746,7.651595573857601,14,4,1,1,8,6.653992395437262
E01002612,Hounslow 024E,NA,510914,173082,51.44588088989258,-0.40536999702453613,{005F7EFA-5FBF-45F1-93EF-635E8CFADF8C},Hounslow,0.3322816269491364,0,29.36,8603,3,0.318,8671,3,2321,0.4308487720809996,5.601034037052995,0,0,6985.038629160451,7.749753406274437,59,1,13,14,31,25.420077552778974
E01002613,Hounslow 024F,NA,511910,172898,51.44403076171875,-0.3910999894142151,{B5FF7658-A057-479C-A846-FF4E2055C4D1},Hounslow,0.2236080474544866,0,22.527,12772,4,0.294,9842,3,2013,6.458022851465475,0.9935419771485344,0,0,9002.359364591866,7.607381425639791,19,13,2,0,4,9.438648782911079
E01002614,Hounslow 027D,NA,510509,171825,51.434661865234375,-0.4115900099277496,{4493615D-4F36-41F0-BF5B-5E0532A73127},Hounslow,0.5958707496602033,1,20.155,14590,5,0.252,12167,4,2292,0.4363001745200698,3.0541012216404884,0.4363001745200698,1.6782162919899195,3846.471741240896,7.73718007783463,27,1,7,5,14,11.780104712041885
E01002615,Hounslow 026E,NA,511484,172149,51.437381744384766,-0.397460013628006,{5A62AEF3-A0A8-4B24-87BF-D35915ED7F42},Hounslow,0.9497364559624824,0,36.1,5762,2,0.416,4823,2,1850,1.6216216216216215,2.1621621621621623,0,0,1947.9087997366305,7.52294091807237,34,3,4,6,21,18.37837837837838
E01002616,Hounslow 027E,NA,509997,171991,51.436248779296875,-0.4189000129699707,{9728F24F-FFAE-46CB-8706-DF5883E5EE1A},Hounslow,0.22730208632952667,0,20.007,14713,5,0.26,11694,4,1627,0.6146281499692685,0,0,0,7157.875346736982,7.394493107219038,13,1,0,1,11,7.990165949600493
E01002617,Hounslow 028D,NA,511025,171779,51.434139251708984,-0.40417999029159546,{ABE826E3-3DA3-4AD6-B183-742ECDEF6E38},Hounslow,0.45122142595817183,0,15.678,18585,6,0.162,18932,6,1702,0,0,0,0,3771.9840018363298,7.43955930913332,10,0,0,1,9,5.875440658049354
E01002618,Hounslow 011A,NA,512777,176957,51.48033905029297,-0.3773399889469147,{819BF310-1338-4770-A6B3-24413A618CE4},Hounslow,0.2305238392853149,0,19.035,15468,5,0.217,14471,5,2101,10.471204188481677,0,0,0,9114.024851024771,7.650168700845001,33,22,0,0,11,15.706806282722512
E01002619,Hounslow 010A,NA,512357,177044,51.481201171875,-0.3833599984645843,{A8A8A5EE-330F-4E5F-8A5E-6459D6B2BC44},Hounslow,0.23745270461485304,0,23.033,12423,4,0.246,12557,4,2204,0,0.4537205081669691,0,0,9281.848373026014,7.698029170272805,17,0,1,2,14,7.713248638838476
E01002620,Hounslow 004A,NA,512775,177610,51.486209869384766,-0.3771600127220154,{A8291B69-E042-460D-BFF6-DFCA07B572F8},Hounslow,0.30390620464101564,3,32.692,7079,3,0.435,4220,2,3148,0.3176620076238882,0.6353240152477764,0.9529860228716646,9.871466768977957,10358.459129580868,8.054522609537294,26,1,2,6,17,8.259212198221093
E01002621,Hounslow 011B,NA,512848,176469,51.4759407043457,-0.376469999551773,{32A957A7-3AC1-4A78-AA96-6F6BB49EB47F},Hounslow,0.2839022265367148,0,28.507,9040,3,0.339,7671,3,2273,0,2.1997360316761987,0,0,8006.27746998684,7.728855823852543,10,0,5,0,5,4.399472063352397
E01002622,Hounslow 010B,NA,511953,176537,51.47673034667969,-0.3893299996852875,{D6802FBB-0C21-4F83-9A73-4E54EFF28A10},Hounslow,0.20547762622336344,0,23.543,12093,4,0.239,13004,4,1949,3.591585428424833,1.539250897896357,0,0,9485.217616254478,7.575071699507561,23,7,3,1,12,11.800923550538737
E01002623,Hounslow 011C,NA,512445,176524,51.47650909423828,-0.38225001096725464,{B20748C9-29FC-4D8E-A9AC-9511C31566BA},Hounslow,0.20081584596424085,0,31.677,7509,3,0.295,9779,3,1936,0,2.5826446280991737,0,0,9640.673477255088,7.568379267836522,17,0,5,1,11,8.78099173553719
E01002624,Hounslow 017A,NA,512427,176141,51.47306823730469,-0.38262999057769775,{E6DB1870-D8FB-4B40-9226-80880D3899BF},Hounslow,0.2225803766325154,0,30.828,7880,3,0.299,9599,3,1793,7.808142777467931,3.9040713887339655,0,0,8055.516964823357,7.491645473605133,37,14,7,4,12,20.63580591187953
E01002625,Hounslow 004B,NA,512774,178298,51.49238967895508,-0.3769499957561493,{96356A6A-3653-490D-9477-0BE11EBBBD40},Hounslow,0.19559560670444515,0,23.225,12286,4,0.293,9894,3,1772,1.128668171557562,0,0,0,9059.508185567693,7.479864131165027,8,2,0,0,6,4.514672686230248
E01002626,Hounslow 004C,NA,513139,177947,51.489158630371094,-0.3718099892139435,{0932CEC4-5E5F-418F-845B-5D7E4258C5D3},Hounslow,0.3503616266744577,0,22.608,12716,4,0.277,10732,4,1690,13.01775147928994,4.733727810650888,0,0,4823.5876058718095,7.432483807917119,53,22,8,5,18,31.360946745562135
E01002627,Hounslow 004D,NA,513305,177701,51.48691940307617,-0.3695000112056732,{93EA309A-7F4E-4511-96AF-C239F6727E15},Hounslow,0.1245427211617008,0,36,5796,2,0.487,2807,1,1815,0,0.5509641873278236,0,0,14573.3125394256,7.503840746698951,5,0,1,1,3,2.7548209366391188
E01002628,Hounslow 011D,NA,513268,177027,51.48086929321289,-0.3702499866485596,{AC5D11D6-5631-4DED-8323-973DBB3DCA11},Hounslow,0.3544181887063743,0,23.068,12388,4,0.269,11162,4,2254,0,2.218278615794144,0,0,6359.718749839266,7.720461694599722,25,0,5,5,15,11.091393078970718
E01002629,Hounslow 011E,NA,513417,176286,51.474178314208984,-0.36833998560905457,{48805D05-532F-4DE7-8B92-744639CD8750},Hounslow,0.5367505677344585,0,23.211,12295,4,0.311,8998,3,2944,0.6793478260869565,3.3967391304347827,0,0,5484.8567974993875,7.987524479848767,25,2,10,1,12,8.491847826086955
E01002630,Hounslow 012A,NA,514076,176774,51.47843170166016,-0.3587000072002411,{3EE1D9EF-4CA2-4918-8961-12120AD1A88D},Hounslow,0.2352331993610857,0,23.966,11797,4,0.243,12732,4,2080,136.53846153846152,1.9230769230769231,0,0,8842.28929270811,7.640123172695364,297,284,4,2,7,142.78846153846152
E01002631,Hounslow 004E,NA,512310,178354,51.49298858642578,-0.3836199939250946,{628629A9-813F-451F-ACC8-194AA05A65B8},Hounslow,0.20729079714549056,0,27.433,9640,3,0.353,7095,3,1903,11.035207566999476,2.10194429847609,0,0,9180.340016080634,7.551186867296149,33,21,4,0,8,17.341040462427745
E01002632,Hounslow 010C,NA,512122,177612,51.486351013183594,-0.38655999302864075,{FD829733-1572-4E83-9F14-C3E8EC3075D5},Hounslow,0.3669312616080511,0,22.93,12502,4,0.278,10682,4,2042,6.8560235063663075,1.4691478942213516,0,0,5565.075025363265,7.621684998724611,34,14,3,4,13,16.65034280117532
E01002633,Hounslow 005A,NA,510932,177569,51.48619842529297,-0.4036999940872192,{31644D6F-E7A5-48F6-A55C-C72A53245A3C},Hounslow,0.9886220592752238,0,37.124,5409,2,0.468,3309,1,2205,2.7210884353741496,1.3605442176870748,0,0,2230.3770984197176,7.698482787880947,28,6,3,5,14,12.698412698412698
E01002634,Hounslow 005B,NA,511408,177557,51.48600006103515,-0.39684998989105225,{51F3A71B-34B9-4754-A4B1-451F84BB492A},Hounslow,0.24209372157941103,1,40.905,4359,2,0.54,1751,1,1811,0,0.5521811154058531,0.5521811154058531,4.1306316969974874,7480.57400326245,7.501634457883413,16,0,1,1,14,8.83489784649365
